-0.10714,-4.2857,-1,-9.0357,-9.1786,-8.7857,-11.893,-18.071,-18.429,-18.214,-16.107
-2.8571,-2.8929,-2.3214,-3,-4.9286,-5.4286,-14.179,-16.75,-14.036,-19,-19.179
-0.53571,-1.6786,-7.0357,-11.214,-7.5,-10.036,-10.179,-15.607,-18,-19.429,-18.714
-1.2857,-6.2143,-2.2857,-2.3214,-8.3929,-10.5,-14.286,-17,-16.321,-20.25,-19.536
-4.8929,-1.5357,-3.3214,-7.8214,-7.1071,-2.5,-9.4643,-18.357,-18.964,-20.393,-19.536
-3.5,-2.0714,-3.5714,-6.5357,-6.7857,-14.107,-16.714,-18.357,-15.679,-19.964,-20.25
-0.035714,-7.0357,-2.7143,-5.7143,-8.8214,-4.75,-14.071,-16.25,-18.571,-18.893,-20.179
-1.5,-3.1429,-5.6071,-6.25,-8.1786,-5.8929,-16.071,-16.286,-16.071,-19.036,-19.821
-0,-4.0357,-7.3571,-3.9286,-6.7857,-5.6429,-11.536,-18.071,-12.893,-19.643,-20.286
-0.82143,-7.3571,-1.5,-4.5714,-7,-5.8929,-7.9643,-18.143,-18.821,-17.607,-19.643
-0,-5.7143,-7.8571,-1.3571,-6.3214,-10.214,-16,-16.893,-17.679,-18.286,-19.571
-1.6429,-5.25,-3.6786,-9.2857,-8.0714,-6.7143,-11.75,-14.929,-18.536,-18.25,-20.036
-3.25,-5.25,-3.0357,-8.0357,-12.964,-10.607,-15.286,-18.321,-13.214,-19.071,-18.036
-0,-4.6429,-0.96429,-13.464,-6.8929,-8,-12.821,-15.571,-19.714,-17.036,-19.571
-3.4286,-3.8214,-3.3214,-3.6786,-8.9643,-13.75,-17.107,-17.786,-17.821,-16.25,-20.286
-1.75,-0.10714,-0.57143,-8.6071,-14.179,-11.143,-13.107,-18.821,-18.393,-17.214,-20.286
-3.9286,-6.3571,-3.4643,-10.786,-9.5714,-8.5714,-9.8214,-11.679,-18.429,-18.929,-17.393
-1.8571,-4.25,-4.7857,-11.071,-6.9643,-9.4643,-14.643,-13.393,-14.893,-18.821,-19.786
-0,-2.3929,-5.1786,-6.3571,-11.929,-9.75,-16.107,-14.429,-16.679,-20.071,-20.143
-1.1071,-3.6071,-4,-7.1786,-11.75,-10.179,-5.6786,-16.321,-19.964,-19,-19.107
-1.4286,-2.8214,-4.5357,-8.3214,-10.786,-11.036,-13.679,-13.607,-18.5,-16.357,-19.321
-1.5,-0,-9.6786,-4.7857,-4.6429,-15.429,-10.607,-16,-20.036,-18.607,-20.179
-0.64286,-4.25,-6.6786,-5.1786,-11.75,-8.9643,-15.214,-12.786,-17.5,-18.571,-20.036
-2.0357,-3.4643,-5.7143,-8.2143,-3.9286,-8.3571,-9.6429,-17.5,-19.286,-19.536,-19.857
-0.85714,-5.2857,-7,-9.3571,-3.3571,-11.357,-11.857,-11.071,-17.036,-18.714,-19.75
-2.2143,-3.4643,-7.2857,-5.8571,-9.3571,-8.1429,-13.5,-16.643,-17.786,-20.214,-19.929
-4.5,-3.0357,-4.1429,-7.7857,-9.6786,-11.357,-9.3929,-15.786,-18.036,-20.179,-19.75
-0.57143,-0.46429,-4.75,-6.6429,-10.143,-6.5714,-17.786,-13.393,-15.393,-17.286,-19.929
-1.9643,-5.7143,-5.3571,-8.3214,-14.357,-11.214,-8.3571,-17.964,-19.179,-18,-20.286
-1.4286,-0.14286,-2.1786,-9.8571,-5.1071,-10.429,-12.071,-17.607,-17.821,-19.286,-20
-2.6071,-2.5,-9.4286,-1.8929,-11.143,-9.7857,-11.679,-9.1071,-15.321,-16.643,-19.643
-4.0714,-2.0357,-2.5714,-8.75,-5.1786,-10.071,-15.107,-17.143,-12.321,-15.821,-19.607
-0.42857,-3.0357,-2.7857,-4.0714,-5.5,-8.8214,-13.143,-15.286,-19.536,-19.821,-20.179
-0,-1.9643,-0.67857,-2.3214,-3.5357,-8.4286,-13.214,-13.5,-11.714,-17.429,-20.107
-1.4286,-6.4643,-4.3214,-7.0357,-12.107,-5.4643,-11.5,-14.75,-19.25,-17.821,-18.107
-3.6071,-2.9286,-4.25,-5.7857,-7.3571,-9.3214,-11,-19.536,-12.643,-19,-19.214
-3,-5.1429,-3.0714,-3.8929,-5.8929,-13.286,-11.607,-16.786,-16.679,-18.679,-19.286
-0,-3.1429,-3.3571,-6.0357,-13.571,-12.179,-11.714,-16.464,-16.143,-16.679,-19.857
